onset	duration	nwb_table	odorant_id	odorant	concentration	block_id	block_details
1977.98734	4.207007000000203	trials	neutral	mineral oil			
1982.194387	2.000005999999985	trials	B	ethyl butyrate	0.0016		
1984.194353	4.54504699999984	trials	neutral	mineral oil			
1988.73944	2.000039999999899	trials	A	benzaldehyde	0.0008		
1990.73944	4.017086999999947	trials	neutral	mineral oil			
1994.756567	2.000005999999985	trials	A	benzaldehyde	0.0008		
1996.756533	3.7760800000000927	trials	neutral	mineral oil			
2000.532613	2.0000069999998686	trials	C	cinnamaldehyde	0.0008		
2002.53262	3.7920870000000377	trials	neutral	mineral oil			
2006.324707	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
2008.324747	4.097046000000091	trials	neutral	mineral oil			
2012.421793	2.0000400000001264	trials	B	ethyl butyrate	0.0016		
2014.421833	4.652046999999811	trials	neutral	mineral oil			
2019.07388	2.000046999999995	trials	A	benzaldehyde	0.0008		
2021.073927	4.542046000000028	trials	neutral	mineral oil			
2025.615973	2.0000400000001264	trials	C	cinnamaldehyde	0.0008		
2027.616013	4.077046999999993	trials	neutral	mineral oil			
2031.69302	2.0000400000001264	trials	C	cinnamaldehyde	0.0008		
2033.6931	4.472087000000101	trials	neutral	mineral oil			
2038.165147	2.000005999999985	trials	C	cinnamaldehyde	0.0008		
2040.165193	4.4380799999999	trials	neutral	mineral oil			
2044.603233	2.000046999999995	trials	C	cinnamaldehyde	0.0008		
2046.60328	3.9820799999999963	trials	neutral	mineral oil			
2050.5854	2.000007000000096	trials	B	ethyl butyrate	0.0016		
2052.585367	3.9100459999999657	trials	neutral	mineral oil			
2056.495453	2.000039999999899	trials	A	benzaldehyde	0.0008		
2058.495453	4.170086999999967	trials	neutral	mineral oil			
2062.66554	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
2064.66558	3.867047000000184	trials	neutral	mineral oil			
2068.532627	2.000039999999899	trials	A	benzaldehyde	0.0008		
2070.532667	4.742045999999846	trials	neutral	mineral oil			
2075.274713	2.000046999999995	trials	B	ethyl butyrate	0.0016		
2077.27476	3.556080000000293	trials	neutral	mineral oil			
2080.83084	2.000007000000096	trials	A	benzaldehyde	0.0008		
2082.830847	4.267045999999937	trials	neutral	mineral oil			
2087.097893	2.000039999999899	trials	B	ethyl butyrate	0.0016		
2089.097933	4.395086999999876	trials	neutral	mineral oil			
2093.49302	2.000039999999899	trials	B	ethyl butyrate	0.0016		
2095.49306	4.729047000000264	trials	neutral	mineral oil			
2100.222107	2.0000059999997575	trials	C	cinnamaldehyde	0.0008		
2102.222113	4.901087000000189	trials	neutral	mineral oil			
2107.1232	2.000039999999899	trials	C	cinnamaldehyde	0.0008		
2109.12324	4.354047000000264	trials	neutral	mineral oil			
2113.477287	2.000039999999899	trials	A	benzaldehyde	0.0008		
2115.477327	4.620085999999901	trials	neutral	mineral oil			
2120.097413	2.000007000000096	trials	B	ethyl butyrate	0.0016		
2122.09742	3.650079999999889	trials	neutral	mineral oil			
2125.7475	2.000007000000096	trials	B	ethyl butyrate	0.0016		
2127.747507	3.8890799999999217	trials	neutral	mineral oil			
2131.636587	2.0000460000001112	trials	A	benzaldehyde	0.0008		
2133.636633	4.730047000000013	trials	neutral	mineral oil			
2712.0	1531.0	epochs				2	SE (DEF)
2717.42152	2.0000800000002528	trials	D	isobutyric acid	0.0008		
2719.42164	4.641047000000071	trials	neutral	mineral oil			
2724.062647	2.000039999999899	trials	E	1-octanol	0.0004		
2726.062727	3.7120060000002013	trials	neutral	mineral oil			
2729.774733	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
2731.77478	4.5461199999999735	trials	neutral	mineral oil			
2736.32086	2.000007000000096	trials	D	isobutyric acid	0.0008		
2738.320907	4.284046000000217	trials	neutral	mineral oil			
2742.604913	2.000039999999899	trials	E	1-octanol	0.0004		
2744.604993	4.987086999999974	trials	neutral	mineral oil			
2749.59204	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2751.59212	4.625046999999995	trials	neutral	mineral oil			
2756.217167	2.0000060000002122	trials	D	isobutyric acid	0.0008		
2758.217173	4.712120000000141	trials	neutral	mineral oil			
2762.929293	2.0000069999996413	trials	E	1-octanol	0.0004		
2764.9293	4.45704700000033	trials	neutral	mineral oil			
2769.386347	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2771.386387	4.2170460000002095	trials	neutral	mineral oil			
2775.603433	2.000079999999798	trials	D	isobutyric acid	0.0008		
2777.603513	4.210047000000031	trials	neutral	mineral oil			
2781.81356	2.1161200000001372	trials	E	1-octanol	0.0004		
2783.92968	4.029046999999991	trials	neutral	mineral oil			
2787.958687	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
2789.958733	4.397087000000283	trials	neutral	mineral oil			
2794.35578	2.0000400000003538	trials	D	isobutyric acid	0.0008		
2796.35586	3.801007000000027	trials	neutral	mineral oil			
2800.156867	2.000039999999899	trials	E	1-octanol	0.0004		
2802.156907	3.820086000000174	trials	neutral	mineral oil			
2805.976993	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2807.977033	3.8340469999998277	trials	neutral	mineral oil			
2811.81108	2.000039999999899	trials	D	isobutyric acid	0.0008		
2813.81112	4.161047000000053	trials	neutral	mineral oil			
2817.972127	2.000079999999798	trials	E	1-octanol	0.0004		
2819.972247	4.703045999999631	trials	neutral	mineral oil			
2824.675253	2.000007000000096	trials	F	(+)-a-pinene	0.002		
2826.6753	4.370080000000144	trials	neutral	mineral oil			
2831.04538	2.000046999999995	trials	D	isobutyric acid	0.0008		
2833.045427	3.5410400000000664	trials	neutral	mineral oil			
2836.586467	2.0000059999997575	trials	E	1-octanol	0.0004		
2838.586513	4.768047000000024	trials	neutral	mineral oil			
2843.35452	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
2845.3546	4.818087000000105	trials	neutral	mineral oil			
2850.172687	2.0000059999997575	trials	D	isobutyric acid	0.0008		
2852.172693	4.448080000000118	trials	neutral	mineral oil			
2856.620733	2.0000069999996413	trials	E	1-octanol	0.0004		
2858.62078	4.588086999999632	trials	neutral	mineral oil			
2863.208827	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2865.208907	4.685045999999602	trials	neutral	mineral oil			
2869.893953	2.0000400000003538	trials	D	isobutyric acid	0.0008		
2871.893993	3.561087000000043	trials	neutral	mineral oil			
2875.45504	2.0000400000003538	trials	E	1-octanol	0.0004		
2877.45512	3.9340069999998377	trials	neutral	mineral oil			
2881.389127	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
2883.389133	4.6850869999998395	trials	neutral	mineral oil			
2888.07418	2.000079999999798	trials	D	isobutyric acid	0.0008		
2890.0743	4.9740469999997	trials	neutral	mineral oil			
2895.048307	2.000039999999899	trials	E	1-octanol	0.0004		
2897.048387	4.282046000000264	trials	neutral	mineral oil			
2901.330393	2.000046999999995	trials	F	(+)-a-pinene	0.002		
2903.33048	4.513046999999915	trials	neutral	mineral oil			
2907.843527	2.000039999999899	trials	D	isobutyric acid	0.0008		
2909.843567	3.888046000000031	trials	neutral	mineral oil			
2913.731573	2.000039999999899	trials	E	1-octanol	0.0004		
2915.731653	4.500087000000349	trials	neutral	mineral oil			
2920.2317	2.000007000000096	trials	F	(+)-a-pinene	0.002		
2922.231747	4.364046000000144	trials	neutral	mineral oil			
2926.595753	2.000039999999899	trials	D	isobutyric acid	0.0008		
2928.595833	4.324047000000064	trials	neutral	mineral oil			
2932.91988	2.000039999999899	trials	E	1-octanol	0.0004		
2934.91992	3.9580470000000787	trials	neutral	mineral oil			
2938.877967	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2940.878007	3.5660460000003695	trials	neutral	mineral oil			
2944.444053	2.000046999999995	trials	D	isobutyric acid	0.0008		
2946.4441	3.7270799999996598	trials	neutral	mineral oil			
2950.17114	2.000007000000096	trials	E	1-octanol	0.0004		
2952.171187	4.408046000000013	trials	neutral	mineral oil			
2956.579193	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2958.579273	4.570087000000058	trials	neutral	mineral oil			
2963.14932	2.000039999999899	trials	D	isobutyric acid	0.0008		
2965.1494	4.566047000000253	trials	neutral	mineral oil			
2969.715407	2.0000059999997575	trials	E	1-octanol	0.0004		
2971.715453	4.62008700000024	trials	neutral	mineral oil			
2976.3355	2.000039999999899	trials	F	(+)-a-pinene	0.002		
2978.33558	4.196046999999908	trials	neutral	mineral oil			
2982.531587	2.000039999999899	trials	D	isobutyric acid	0.0008		
2984.531667	4.3740859999998065	trials	neutral	mineral oil			
2988.905713	2.000039999999899	trials	E	1-octanol	0.0004		
2990.905793	4.592047000000093	trials	neutral	mineral oil			
2995.4978	2.000007000000096	trials	F	(+)-a-pinene	0.002		
2997.497847	4.077085999999781	trials	neutral	mineral oil			
3001.574893	2.000039999999899	trials	D	isobutyric acid	0.0008		
3003.574973	3.6980069999999614	trials	neutral	mineral oil			
3007.27298	2.000039999999899	trials	E	1-octanol	0.0004		
3009.27302	4.324047000000064	trials	neutral	mineral oil			
3013.597067	2.000079999999798	trials	F	(+)-a-pinene	0.002		
3015.597147	4.7490459999999075	trials	neutral	mineral oil			
3020.346193	2.000007000000096	trials	D	isobutyric acid	0.0008		
3022.3462	3.9720800000000054	trials	neutral	mineral oil			
3026.31828	2.000007000000096	trials	E	1-octanol	0.0004		
3028.318287	4.799085999999988	trials	neutral	mineral oil			
3033.117373	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3035.117413	4.404046999999991	trials	neutral	mineral oil			
3039.52146	2.000039999999899	trials	D	isobutyric acid	0.0008		
3041.5215	4.573087000000214	trials	neutral	mineral oil			
3046.094587	2.0000059999997575	trials	E	1-octanol	0.0004		
3048.094593	4.13804700000037	trials	neutral	mineral oil			
3052.23264	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3054.23268	4.743086999999832	trials	neutral	mineral oil			
3058.975767	2.000039999999899	trials	D	isobutyric acid	0.0008		
3060.975807	4.6110459999999875	trials	neutral	mineral oil			
3065.586853	2.000007000000096	trials	E	1-octanol	0.0004		
3067.58686	4.142080000000078	trials	neutral	mineral oil			
3071.72894	2.000046999999995	trials	F	(+)-a-pinene	0.002		
3073.728987	4.396045999999842	trials	neutral	mineral oil			
3078.125033	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3080.125073	4.808046999999988	trials	neutral	mineral oil			
3084.93312	2.000079999999798	trials	E	1-octanol	0.0004		
3086.9332	4.290046999999959	trials	neutral	mineral oil			
3091.223247	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
3093.223253	3.8660469999999805	trials	neutral	mineral oil			
3097.0893	2.000039999999899	trials	D	isobutyric acid	0.0008		
3099.08934	4.630087000000003	trials	neutral	mineral oil			
3103.719427	2.000039999999899	trials	E	1-octanol	0.0004		
3105.719467	3.8980460000002495	trials	neutral	mineral oil			
3109.617473	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3111.61752	3.7831200000000536	trials	neutral	mineral oil			
3115.4006	2.000007000000096	trials	D	isobutyric acid	0.0008		
3117.400647	4.799046000000089	trials	neutral	mineral oil			
3122.199653	2.000039999999899	trials	E	1-octanol	0.0004		
3124.199733	4.113087000000178	trials	neutral	mineral oil			
3128.31278	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3130.31286	4.612047000000075	trials	neutral	mineral oil			
3134.924907	2.0000059999997575	trials	D	isobutyric acid	0.0008		
3136.924913	4.160047000000304	trials	neutral	mineral oil			
3141.08492	2.0000800000002528	trials	E	1-octanol	0.0004		
3143.08504	3.8040070000001833	trials	neutral	mineral oil			
3146.889047	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3148.889087	4.884086000000025	trials	neutral	mineral oil			
3153.773133	2.000039999999899	trials	D	isobutyric acid	0.0008		
3155.773213	4.795086999999967	trials	neutral	mineral oil			
3160.56826	2.000007000000096	trials	E	1-octanol	0.0004		
3162.568307	4.12604599999986	trials	neutral	mineral oil			
3166.694313	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3168.694393	4.768086999999923	trials	neutral	mineral oil			
3173.46244	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3175.46252	4.575046999999813	trials	neutral	mineral oil			
3180.037527	2.000039999999899	trials	E	1-octanol	0.0004		
3182.037607	3.72104599999966	trials	neutral	mineral oil			
3185.758653	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3187.75866	4.425047000000177	trials	neutral	mineral oil			
3192.183707	2.000039999999899	trials	D	isobutyric acid	0.0008		
3194.183747	3.5640800000001036	trials	neutral	mineral oil			
3197.747827	2.0000459999996565	trials	E	1-octanol	0.0004		
3199.747873	3.917047000000366	trials	neutral	mineral oil			
3203.66488	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3205.66496	3.6990069999997104	trials	neutral	mineral oil			
3209.363967	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3211.364007	4.451086000000032	trials	neutral	mineral oil			
3215.815093	2.000039999999899	trials	E	1-octanol	0.0004		
3217.815133	4.184046999999737	trials	neutral	mineral oil			
3221.99918	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3223.99922	4.6810529999997925	trials	neutral	mineral oil			
3228.680273	2.000039999999899	trials	D	isobutyric acid	0.0008		
3230.680313	4.813086999999996	trials	neutral	mineral oil			
3235.49336	2.000039999999899	trials	E	1-octanol	0.0004		
3237.49344	4.384086999999909	trials	neutral	mineral oil			
3241.877487	2.0000059999997575	trials	F	(+)-a-pinene	0.002		
3243.877533	4.9080470000003515	trials	neutral	mineral oil			
3248.78558	2.000039999999899	trials	D	isobutyric acid	0.0008		
3250.78562	4.609086999999818	trials	neutral	mineral oil			
3255.394667	2.0000059999997575	trials	E	1-octanol	0.0004		
3257.394713	4.7280470000000605	trials	neutral	mineral oil			
3262.12272	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3264.1228	4.7720869999998285	trials	neutral	mineral oil			
3268.894887	2.000039999999899	trials	D	isobutyric acid	0.0008		
3270.894927	4.690046000000166	trials	neutral	mineral oil			
3275.584973	2.000007000000096	trials	E	1-octanol	0.0004		
3277.58498	4.707080000000133	trials	neutral	mineral oil			
3282.29206	2.000046999999995	trials	F	(+)-a-pinene	0.002		
3284.292107	4.423045999999886	trials	neutral	mineral oil			
3288.715153	2.000039999999899	trials	D	isobutyric acid	0.0008		
3290.715193	3.6840470000001915	trials	neutral	mineral oil			
3294.39924	2.000039999999899	trials	E	1-octanol	0.0004		
3296.39928	3.5770870000001196	trials	neutral	mineral oil			
3299.976327	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3301.976407	3.547005999999783	trials	neutral	mineral oil			
3305.523413	2.000039999999899	trials	D	isobutyric acid	0.0008		
3307.523453	4.330087000000276	trials	neutral	mineral oil			
3311.85354	2.000039999999899	trials	E	1-octanol	0.0004		
3313.85358	4.904046999999991	trials	neutral	mineral oil			
3318.757627	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
3320.757633	4.112079999999878	trials	neutral	mineral oil			
3324.869713	2.000046999999995	trials	D	isobutyric acid	0.0008		
3326.86976	4.867087000000083	trials	neutral	mineral oil			
3331.736807	2.000039999999899	trials	E	1-octanol	0.0004		
3333.736847	3.6050459999996747	trials	neutral	mineral oil			
3337.341893	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3339.341933	4.264087000000018	trials	neutral	mineral oil			
3343.60602	2.000039999999899	trials	D	isobutyric acid	0.0008		
3345.60606	4.569046999999955	trials	neutral	mineral oil			
3350.175107	2.0000059999997575	trials	E	1-octanol	0.0004		
3352.175113	4.301120000000083	trials	neutral	mineral oil			
3356.476193	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3358.47624	4.201047000000017	trials	neutral	mineral oil			
3362.677287	2.000039999999899	trials	D	isobutyric acid	0.0008		
3364.677327	4.443086000000221	trials	neutral	mineral oil			
3369.120413	2.000039999999899	trials	E	1-octanol	0.0004		
3371.120453	4.782047000000148	trials	neutral	mineral oil			
3375.9025	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3377.90254	4.038047000000006	trials	neutral	mineral oil			
3381.940587	2.000079999999798	trials	D	isobutyric acid	0.0008		
3383.940667	3.6800060000000485	trials	neutral	mineral oil			
3387.620673	2.000007000000096	trials	E	1-octanol	0.0004		
3389.62068	3.9850799999999253	trials	neutral	mineral oil			
3393.60576	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3395.605767	4.756085999999868	trials	neutral	mineral oil			
3400.361853	2.000039999999899	trials	D	isobutyric acid	0.0008		
3402.361893	4.978087000000414	trials	neutral	mineral oil			
3407.33994	2.0000400000003538	trials	E	1-octanol	0.0004		
3409.34002	4.506086999999752	trials	neutral	mineral oil			
3413.846067	2.0000060000002122	trials	F	(+)-a-pinene	0.002		
3415.846113	4.512047000000166	trials	neutral	mineral oil			
3420.35812	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3422.3582	4.083086999999978	trials	neutral	mineral oil			
3426.441247	2.000039999999899	trials	E	1-octanol	0.0004		
3428.441327	4.596046000000115	trials	neutral	mineral oil			
3433.037333	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3435.037413	4.512047000000166	trials	neutral	mineral oil			
3439.54942	2.000046999999995	trials	D	isobutyric acid	0.0008		
3441.549507	4.166039999999612	trials	neutral	mineral oil			
3445.715547	2.0000060000002122	trials	E	1-octanol	0.0004		
3447.715553	4.343046999999842	trials	neutral	mineral oil			
3452.0586	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3454.05864	4.823126999999658	trials	neutral	mineral oil			
3458.881727	2.000039999999899	trials	D	isobutyric acid	0.0008		
3460.881807	3.64000599999963	trials	neutral	mineral oil			
3464.521813	2.000007000000096	trials	E	1-octanol	0.0004		
3466.52182	4.902086999999938	trials	neutral	mineral oil			
3471.423907	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3473.423947	4.869085999999697	trials	neutral	mineral oil			
3478.292993	2.000039999999899	trials	D	isobutyric acid	0.0008		
3480.293073	4.661086999999952	trials	neutral	mineral oil			
3484.95412	2.000039999999899	trials	E	1-octanol	0.0004		
3486.9542	4.658046999999897	trials	neutral	mineral oil			
3491.612207	2.0000059999997575	trials	F	(+)-a-pinene	0.002		
3493.612253	3.685040000000299	trials	neutral	mineral oil			
3497.297293	2.000046999999995	trials	D	isobutyric acid	0.0008		
3499.29734	4.459046999999828	trials	neutral	mineral oil			
3503.756387	2.000039999999899	trials	E	1-octanol	0.0004		
3505.756427	4.145046000000093	trials	neutral	mineral oil			
3509.901473	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3511.901513	3.6030870000004143	trials	neutral	mineral oil			
3515.50456	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3517.50464	4.988046999999824	trials	neutral	mineral oil			
3522.492687	2.0000060000002122	trials	E	1-octanol	0.0004		
3524.492693	4.505119999999806	trials	neutral	mineral oil			
3528.997773	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3530.99782	4.9780470000000605	trials	neutral	mineral oil			
3535.975867	2.000039999999899	trials	D	isobutyric acid	0.0008		
3537.975907	4.69408599999997	trials	neutral	mineral oil			
3542.669993	2.000007000000096	trials	E	1-octanol	0.0004		
3544.67	4.312080000000151	trials	neutral	mineral oil			
3548.98208	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
3550.982087	3.621046000000206	trials	neutral	mineral oil			
3554.603133	2.000039999999899	trials	D	isobutyric acid	0.0008		
3556.603173	4.6580870000002506	trials	neutral	mineral oil			
3561.26126	2.000039999999899	trials	E	1-octanol	0.0004		
3563.2613	4.1850469999999405	trials	neutral	mineral oil			
3567.446307	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3569.446387	4.946085999999923	trials	neutral	mineral oil			
3574.392473	2.000007000000096	trials	D	isobutyric acid	0.0008		
3576.39248	4.816046999999799	trials	neutral	mineral oil			
3581.208527	2.0000400000003538	trials	E	1-octanol	0.0004		
3583.208567	4.97008599999981	trials	neutral	mineral oil			
3588.178653	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3590.17866	4.110079999999925	trials	neutral	mineral oil			
3594.28874	2.000007000000096	trials	D	isobutyric acid	0.0008		
3596.288747	3.921045999999933	trials	neutral	mineral oil			
3600.209793	2.000079999999798	trials	E	1-octanol	0.0004		
3602.209873	3.6630800000002637	trials	neutral	mineral oil			
3605.872913	2.0000069999996413	trials	F	(+)-a-pinene	0.002		
3607.87296	4.109046999999919	trials	neutral	mineral oil			
3611.981967	2.000039999999899	trials	D	isobutyric acid	0.0008		
3613.982047	3.802046000000246	trials	neutral	mineral oil			
3617.784093	2.000039999999899	trials	E	1-octanol	0.0004		
3619.784133	4.731046999999762	trials	neutral	mineral oil			
3624.51518	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3626.515187	4.372119999999995	trials	neutral	mineral oil			
3630.887307	2.0000060000002122	trials	D	isobutyric acid	0.0008		
3632.887313	4.295046999999613	trials	neutral	mineral oil			
3637.18236	2.0000400000003538	trials	E	1-octanol	0.0004		
3639.1824	3.9430469999997513	trials	neutral	mineral oil			
3643.125407	2.000079999999798	trials	F	(+)-a-pinene	0.002		
3645.125527	4.013046000000031	trials	neutral	mineral oil			
3649.138533	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3651.138613	4.967047000000093	trials	neutral	mineral oil			
3656.10566	2.000039999999899	trials	E	1-octanol	0.0004		
3658.1057	3.5460869999997158	trials	neutral	mineral oil			
3661.651747	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3663.651827	3.840005999999903	trials	neutral	mineral oil			
3667.491833	2.000039999999899	trials	D	isobutyric acid	0.0008		
3669.491873	3.5920470000000932	trials	neutral	mineral oil			
3673.08392	2.000039999999899	trials	E	1-octanol	0.0004		
3675.08396	4.7400870000001305	trials	neutral	mineral oil			
3679.824007	2.0000459999996565	trials	F	(+)-a-pinene	0.002		
3681.824053	4.55204700000013	trials	neutral	mineral oil			
3686.3761	2.000039999999899	trials	D	isobutyric acid	0.0008		
3688.37614	4.076087000000371	trials	neutral	mineral oil			
3692.452187	2.0000400000003538	trials	E	1-octanol	0.0004		
3694.452267	4.059045999999853	trials	neutral	mineral oil			
3698.511273	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3700.511353	4.962087000000338	trials	neutral	mineral oil			
3705.47344	2.000039999999899	trials	D	isobutyric acid	0.0008		
3707.47348	4.56504700000005	trials	neutral	mineral oil			
3712.038527	2.000039999999899	trials	E	1-octanol	0.0004		
3714.038567	4.952085999999781	trials	neutral	mineral oil			
3718.990653	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3720.99066	3.529080000000249	trials	neutral	mineral oil			
3724.5197	2.000007000000096	trials	D	isobutyric acid	0.0008		
3726.519747	4.615046000000348	trials	neutral	mineral oil			
3731.134753	2.0000800000002528	trials	E	1-octanol	0.0004		
3733.134873	3.6900070000001506	trials	neutral	mineral oil			
3736.82488	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3738.82492	4.8140870000002	trials	neutral	mineral oil			
3743.638967	2.0000400000003538	trials	D	isobutyric acid	0.0008		
3745.639047	3.9610459999998966	trials	neutral	mineral oil			
3749.600093	2.000039999999899	trials	E	1-octanol	0.0004		
3751.600133	4.456047000000126	trials	neutral	mineral oil			
3756.05618	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3758.05622	3.6110469999998713	trials	neutral	mineral oil			
3761.667267	2.0000460000001112	trials	D	isobutyric acid	0.0008		
3763.667313	4.2400800000000345	trials	neutral	mineral oil			
3767.907353	2.000007000000096	trials	E	1-octanol	0.0004		
3769.9074	3.7150400000000445	trials	neutral	mineral oil			
3773.62244	2.000007000000096	trials	F	(+)-a-pinene	0.002		
3775.622447	4.459085999999843	trials	neutral	mineral oil			
3780.081533	2.000039999999899	trials	D	isobutyric acid	0.0008		
3782.081573	3.8270470000002206	trials	neutral	mineral oil			
3785.90862	2.000039999999899	trials	E	1-octanol	0.0004		
3787.90866	4.026086999999734	trials	neutral	mineral oil			
3791.934707	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3793.934787	3.9540459999998347	trials	neutral	mineral oil			
3797.888793	2.000039999999899	trials	D	isobutyric acid	0.0008		
3799.888873	3.824007000000165	trials	neutral	mineral oil			
3803.71288	2.000039999999899	trials	E	1-octanol	0.0004		
3805.71292	3.5390870000001087	trials	neutral	mineral oil			
3809.251967	2.0000459999996565	trials	F	(+)-a-pinene	0.002		
3811.252013	4.984080000000176	trials	neutral	mineral oil			
3816.236093	2.000007000000096	trials	D	isobutyric acid	0.0008		
3818.2361	4.901086999999734	trials	neutral	mineral oil			
3823.137187	2.0000400000003538	trials	E	1-octanol	0.0004		
3825.137227	4.382045999999718	trials	neutral	mineral oil			
3829.519273	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3831.519313	3.891087000000425	trials	neutral	mineral oil			
3835.4104	2.000039999999899	trials	D	isobutyric acid	0.0008		
3837.41044	3.645046999999977	trials	neutral	mineral oil			
3841.055447	2.000039999999899	trials	E	1-octanol	0.0004		
3843.055527	3.901045999999951	trials	neutral	mineral oil			
3846.956533	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3848.956613	4.256047000000308	trials	neutral	mineral oil			
3853.21266	2.0000069999996413	trials	D	isobutyric acid	0.0008		
3855.212667	4.075080000000071	trials	neutral	mineral oil			
3859.287747	2.0000060000002122	trials	E	1-octanol	0.0004		
3861.287753	3.9850870000000214	trials	neutral	mineral oil			
3865.27284	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3867.27288	4.167046999999911	trials	neutral	mineral oil			
3871.439927	2.000039999999899	trials	D	isobutyric acid	0.0008		
3873.439967	4.9620460000001	trials	neutral	mineral oil			
3878.402013	2.0000800000002528	trials	E	1-octanol	0.0004		
3880.402093	4.131046999999853	trials	neutral	mineral oil			
3884.5331	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3886.53318	3.5140470000001187	trials	neutral	mineral oil			
3890.047187	2.000039999999899	trials	D	isobutyric acid	0.0008		
3892.047267	3.9470460000002277	trials	neutral	mineral oil			
3895.994313	2.000039999999899	trials	E	1-octanol	0.0004		
3897.994353	3.937046999999893	trials	neutral	mineral oil			
3901.9314	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3903.93144	3.5010470000001988	trials	neutral	mineral oil			
3907.432447	2.000039999999899	trials	D	isobutyric acid	0.0008		
3909.432527	4.304086000000098	trials	neutral	mineral oil			
3913.736573	2.000039999999899	trials	E	1-octanol	0.0004		
3915.736653	3.562006999999994	trials	neutral	mineral oil			
3919.29866	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3921.2987	3.738047000000279	trials	neutral	mineral oil			
3925.036747	2.000079999999798	trials	D	isobutyric acid	0.0008		
3927.036827	4.44904600000018	trials	neutral	mineral oil			
3931.485833	2.000039999999899	trials	E	1-octanol	0.0004		
3933.485913	3.518007000000125	trials	neutral	mineral oil			
3937.00392	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3939.00396	4.3410869999997885	trials	neutral	mineral oil			
3943.345047	2.0000060000002122	trials	D	isobutyric acid	0.0008		
3945.345053	4.5630799999999	trials	neutral	mineral oil			
3949.908133	2.000007000000096	trials	E	1-octanol	0.0004		
3951.90814	4.930127000000084	trials	neutral	mineral oil			
3956.838227	2.000039999999899	trials	F	(+)-a-pinene	0.002		
3958.838307	4.189045999999962	trials	neutral	mineral oil			
3963.027313	2.000039999999899	trials	D	isobutyric acid	0.0008		
3965.027393	3.5780070000000705	trials	neutral	mineral oil			
3968.6054	2.0000800000002528	trials	E	1-octanol	0.0004		
3970.60548	4.554046999999628	trials	neutral	mineral oil			
3975.159527	2.0000400000003538	trials	F	(+)-a-pinene	0.002		
3977.159567	3.6490459999999985	trials	neutral	mineral oil			
3980.808613	2.000039999999899	trials	D	isobutyric acid	0.0008		
